Product ID,Product Name,Manufacturer,Estimated Wholesale Price,Match Score,Description,Specifications,Quantity,NAICS Code,Contract ID,Solicitation Title,Solicitation URL,Location,Date Added
47,"16--RETAINER,DISK BRAKE",,,,"This is a proposed procurement for 5 units of RETAINER,DISK BRAKE, identified by NSN 1650013575953. The approved source for this item is CAGE code 17472 with part number 117063-1. The solicitation ...",,,,e227a756655e4bc68d84540d7ae2b2c6,"16--RETAINER,DISK BRAKE",https://sam.gov/workspace/contract/opp/e227a756655e4bc68d84540d7ae2b2c6/view,,2025-12-04 18:10:05
48,"Pre Solicitation Synopsis for SPE300-26-R-0008 Kansas, Nebraska, Iowa, Northern Missouri and Surrounding Region",,,,"The Defense Logistics Agency (DLA) is soliciting for Prime Vendor support to provide subsistence items to customers across Kansas, Nebraska, Iowa, and Northern Missouri. The total estimated value i...",,,,9e9efb15f74b45289c822ff0e1b25ecb,"Pre Solicitation Synopsis for SPE300-26-R-0008 Kansas, Nebraska, Iowa, Northern Missouri and Surrounding Region",https://sam.gov/workspace/contract/opp/9e9efb15f74b45289c822ff0e1b25ecb/view,,2025-12-04 18:10:05
49,"25--HOIST UNIT,HYDRAULI",,,,This is a Request for Quotation (RFQ) for the procurement of four Hydraulic Hoist Units (NSN 2590017242771). The required delivery is to W1A8 DLA DISTRIBUTION within 161 days after date of order. T...,,,,54aa36b980424c27b4db161f343a2151,"25--HOIST UNIT,HYDRAULI",https://sam.gov/workspace/contract/opp/54aa36b980424c27b4db161f343a2151/view,,2025-12-04 18:10:05
50,"25--HEADREST,SEAT,VEHIC",,,,"The Defense Logistics Agency (DLA) is seeking quotes to procure 203 vehicle seat headrests, NSN 2540013893170. This solicitation may lead to an Automated Indefinite Delivery Contract (IDC) with a t...",,,,ea5b18f0f60846e9833d3d2e0e8c0462,"25--HEADREST,SEAT,VEHIC",https://sam.gov/workspace/contract/opp/ea5b18f0f60846e9833d3d2e0e8c0462/view,,2025-12-04 18:10:05
51,"53--SEAL,PLAIN",,,,"This is a proposed procurement for 267 units of SEAL,PLAIN, identified by NSN 5330011169195. The solicitation may result in an Automated Indefinite Delivery Contract (IDC) for one year or until a t...",,,,24814acfe7e24a4e9c9a79e2e2fda7df,"53--SEAL,PLAIN",https://sam.gov/workspace/contract/opp/24814acfe7e24a4e9c9a79e2e2fda7df/view,,2025-12-04 18:10:05
52,"53--BUSHING,NONMETALLIC",,,,This solicitation is for the procurement of 33 nonmetallic bushings (NSN 5365014787201) with a required delivery within 69 days. The procurement may result in a one-year Automated Indefinite Delive...,,,,9ea6659d1baa4f9ab56b5e2ac0885ef6,"53--BUSHING,NONMETALLIC",https://sam.gov/workspace/contract/opp/9ea6659d1baa4f9ab56b5e2ac0885ef6/view,,2025-12-04 18:10:05
53,"30--LEVER,MANUAL CONTRO",,,,"The Defense Logistics Agency (DLA) is issuing a Request for Quotation (RFQ) for the procurement of 68 units of a manual control lever, identified by NSN 3040012973816. This solicitation may lead to...",,,,6c20e714677f4326890b9f1efca64bc3,"30--LEVER,MANUAL CONTRO",https://sam.gov/workspace/contract/opp/6c20e714677f4326890b9f1efca64bc3/view,,2025-12-04 18:10:05
54,"53--BRACKET,MOUNTING",,,,"This is a proposed procurement for 216 units of a mounting bracket, NSN 5340015237335. The solicitation is an RFQ that may result in a one-year Automated Indefinite Delivery Contract (IDC) with a g...",,,,acf6859e4c214b0d8d09ca62219c54a8,"53--BRACKET,MOUNTING",https://sam.gov/workspace/contract/opp/acf6859e4c214b0d8d09ca62219c54a8/view,,2025-12-04 18:10:05
55,"16--CUSHION,SEAT,AIRCRA",,,,"This is a proposed procurement for 96 units of an aircraft seat cushion, NSN 1680997536623. The solicitation is an RFQ, and quotes must be submitted electronically. The approved source for this ite...",,,,1e045fa1c4ab4674b8fbd2af2975da32,"16--CUSHION,SEAT,AIRCRA",https://sam.gov/workspace/contract/opp/1e045fa1c4ab4674b8fbd2af2975da32/view,,2025-12-04 18:10:05
56,"66--SWITCH,LIQUID LEVEL",,,,"This solicitation is for the procurement of 17 units of a liquid level switch, NSN 6680015824608. The procurement may result in an Automated Indefinite Delivery Contract (IDC) with a term of one ye...",,,,9fa717a0540f4509ba195964a067200e,"66--SWITCH,LIQUID LEVEL",https://sam.gov/workspace/contract/opp/9fa717a0540f4509ba195964a067200e/view,,2025-12-04 18:10:05
57,48--VALVE ASSEMBLY,,,,"This is a proposed procurement for 11 units of a VALVE ASSEMBLY, identified by NSN 4820012450439. The items are to be delivered to DLA Distribution within 77 days after the date of order. The solic...",,,,8590963c1e6b4be09f4572144da0a637,48--VALVE ASSEMBLY,https://sam.gov/workspace/contract/opp/8590963c1e6b4be09f4572144da0a637/view,,2025-12-04 18:10:05
58,16--RECEPTACLE ASSEMBLY,,,,"This is a Request for Quote (RFQ) for the procurement of nine (9) units of a RECEPTACLE ASSEMBLY, identified by NSN 1680016851202. The approved source for this item is cage code 72429, part number ...",,,,2cbaf68a1fd7436a9d976892e4f2a41a,16--RECEPTACLE ASSEMBLY,https://sam.gov/workspace/contract/opp/2cbaf68a1fd7436a9d976892e4f2a41a/view,,2025-12-04 18:10:05
59,"28--ROD,VALVE GEAR",,,,"This is a Request for Quotation (RFQ) for the procurement of three units of ROD,VALVE GEAR, NSN 2825010066121. The items are to be delivered to DLA Distribution within 161 days. The solicitation li...",,,,7e962cb4321042ae8d6b83663addacdc,"28--ROD,VALVE GEAR",https://sam.gov/workspace/contract/opp/7e962cb4321042ae8d6b83663addacdc/view,,2025-12-04 18:10:05
60,Tecmotiv Engines (AVDS 1790-2CA) and Spare Parts,,,,This is a limited-source justification for a firm-fixed-price delivery order to procure Tecmotiv Engines (model AVDS 1790-2CA) and various associated spare parts. The acquisition is conducted on be...,,,,6a800324d0d941419f83b61d905596d3,Tecmotiv Engines (AVDS 1790-2CA) and Spare Parts,https://sam.gov/workspace/contract/opp/6a800324d0d941419f83b61d905596d3/view,,2025-12-04 18:10:05
61,DRY BEANS for use in Domestic Food Assistance Programs.,,,,No summary could be generated as the provided document content was empty.,,,,d58053ecdc134eb3a10b65f01b6d06d4,DRY BEANS for use in Domestic Food Assistance Programs.,https://sam.gov/workspace/contract/opp/d58053ecdc134eb3a10b65f01b6d06d4/view,,2025-12-04 18:10:05
62,USCG SLEDGE FIRE ALARM SERVICE REQUEST,,,,This solicitation is for the complete renewal and upgrade of the fire alarm system aboard the USCGC SLEDGE. The contractor is required to replace the existing obsolete Notifier AFP 200 system with ...,,,,25d31516226943c0980155147d0d573a,USCG SLEDGE FIRE ALARM SERVICE REQUEST,https://sam.gov/workspace/contract/opp/25d31516226943c0980155147d0d573a/view,,2025-12-04 18:10:05
63,6515--SUPPLY-HEART VALVE REPAIR SYSTEM- INDIANAPOLIS,,,,"The provided solicitation documents are incomplete and contain only section headers without any descriptive content. Key details regarding the soliciting entity, product requirements, delivery loca...",,,,d5be20f65c01493bb6d535bd7307a1c8,6515--SUPPLY-HEART VALVE REPAIR SYSTEM- INDIANAPOLIS,https://sam.gov/workspace/contract/opp/d5be20f65c01493bb6d535bd7307a1c8/view,,2025-12-04 18:10:05
64,Ceiling Increase for Next Generation Automated Test System (NGATS),,,,The U.S. Army Contracting Command – New Jersey intends to issue a sole-source contract modification to The Boeing Company for the Next Generation Automated Test System (NGATS) production contract. ...,,,,093e183c60fd42e1a7f297a41626c2b6,Ceiling Increase for Next Generation Automated Test System (NGATS),https://sam.gov/workspace/contract/opp/093e183c60fd42e1a7f297a41626c2b6/view,,2025-12-04 18:10:05
65,N0017326Q5304 - STK Annual Renewal SOFTWARE SUPPORT AND LICENSES,,,,The Naval Research Laboratory (NRL) has issued a Notice of Intent to award a sole-source purchase order to ANSYS GOVERNMENT INITIATIVES INC. The procurement is for support and licenses for several ...,,,,baee957dc7784994875814d97b719546,N0017326Q5304 - STK Annual Renewal SOFTWARE SUPPORT AND LICENSES,https://sam.gov/workspace/contract/opp/baee957dc7784994875814d97b719546/view,,2025-12-04 18:10:05
66,SOFAM NTV Rental,,,,"This solicitation requests quotes for the rental of 26 non-tactical vehicles (NTVs) to support the Special Operations Forces Arctic Medic (SOFAM) exercise in Fairbanks, Alaska during January 2026. ...",,,,37c262ec9a1e4c82ab20f37d9706e2ec,SOFAM NTV Rental,https://sam.gov/workspace/contract/opp/37c262ec9a1e4c82ab20f37d9706e2ec/view,,2025-12-04 18:10:05
67,MB-2 & B-7 Retrofit Material Kit & Installs,,,,"The Naval Air Systems Command (NAVAIR) intends to award a sole-source, Firm Fixed Price delivery order to Northrop Grumman Systems Corporation (NGSC) for the retrofit of one MQ-4C Triton ground ass...",,,,52dad4a5c9e84f5982c464bb0c0155fe,MB-2 & B-7 Retrofit Material Kit & Installs,https://sam.gov/workspace/contract/opp/52dad4a5c9e84f5982c464bb0c0155fe/view,,2025-12-04 18:10:05
68,Pharmaceutical Dispensing Machine Implementation to Interface with ScriptPro,,,,"The Indian Health Service is seeking a contractor to provide and implement an electronic postage software solution for its Clinton Service Unit, which includes facilities in Clinton, El Reno, and W...",,,,58bfb53fe6b8456bbc76353c5a35a7b1,Pharmaceutical Dispensing Machine Implementation to Interface with ScriptPro,https://sam.gov/workspace/contract/opp/58bfb53fe6b8456bbc76353c5a35a7b1/view,,2025-12-04 18:10:05
69,G004--Residential Treatment for Substance Use Disorder,,,,This is a sources sought announcement for market research purposes by the Southeast Louisiana Veterans Healthcare System (SLVHCS). The government is seeking a contractor to provide community-based ...,,,,9f85ebabb2d941d89d37bfc37f29786c,G004--Residential Treatment for Substance Use Disorder,https://sam.gov/workspace/contract/opp/9f85ebabb2d941d89d37bfc37f29786c/view,,2025-12-04 18:10:05
70,Home Oxygen Services,,,,This is a competitive contract award notice for the provision of home oxygen services to veterans served by the Beckley VA Medical Center. The contract was set aside for a Service-Disabled Veteran-...,,,,adfaeee2ddac4278a2ae8735e49abda5,Home Oxygen Services,https://sam.gov/workspace/contract/opp/adfaeee2ddac4278a2ae8735e49abda5/view,,2025-12-04 18:10:05
71,MNA Vertical Pump Storage Platform,,,,"The US Army Corps of Engineers, Walla Walla District, is seeking sources to fabricate a custom Navigation Lock Unwatering Pump Platform for McNary Lock and Dam in Umatilla, OR. The scope of work in...",,,,35d9acad8aec4ab89f27e982ac7cf8a4,MNA Vertical Pump Storage Platform,https://sam.gov/workspace/contract/opp/35d9acad8aec4ab89f27e982ac7cf8a4/view,,2025-12-04 18:10:05
72,D--SPECIAL NOTICE OF INTENT TO AWARD TO A SOLE SOURCE,,,,"The US Fish and Wildlife Service (USFWS) has issued a notice of intent to award a sole-source, firm-fixed-price contract to Wavedivision Holdings, LLC (d/b/a Astound Business Solutions) for monthly...",,,,d3518183a20f41f996ec52d45d3e8a9d,D--SPECIAL NOTICE OF INTENT TO AWARD TO A SOLE SOURCE,https://sam.gov/workspace/contract/opp/d3518183a20f41f996ec52d45d3e8a9d/view,,2025-12-04 18:10:05
73,"CPACS Amarillo, TX VAMC Award Notice",,,,"This solicitation is for a requirement identified as 'CPACS'. The provided document is an award notice, which typically signifies the completion of a procurement process. However, the notice is dev...",,,,cbbab77255294077ac7f0f4fa6f9b226,"CPACS Amarillo, TX VAMC Award Notice",https://sam.gov/workspace/contract/opp/cbbab77255294077ac7f0f4fa6f9b226/view,,2025-12-04 18:10:05
74,"CPACS Amarillo, TX VAMC Justification for an Exception to Fair Opportunity",,,,"This is a sole-source justification to procure a Change Healthcare Technologies Nuclear Medicine (NucMed) Cardiology Picture and Archiving and Communication System (CPACS) for the Amarillo, TX Vete...",,,,07e3429ab25a4239a75514c43af82022,"CPACS Amarillo, TX VAMC Justification for an Exception to Fair Opportunity",https://sam.gov/workspace/contract/opp/07e3429ab25a4239a75514c43af82022/view,,2025-12-04 18:10:05
75,VISN 19 Eyeglasses,Teva / Generic,"$15,000 - $20,000 (WAC per cycle)",0.51 (Fuzzy: VISN 21 Lenalidomide Capsules),"The Department of Veterans Affairs, NCO 19, requires an interim bridge contract for the manufacturing and delivery of prescription dress and safety eyeglasses for Veteran beneficiaries. This sole-s...",,,,702edddc4a624f12a05283c4da5defb6,VISN 19 Eyeglasses,https://sam.gov/workspace/contract/opp/702edddc4a624f12a05283c4da5defb6/view,,2025-12-04 18:10:05
76,7G--NOTICE OF INTENT TO AWARD A SOLE SOURCE,,,,"The FWS Puerto Rican Parrot ESFO has issued a Notice of Intent to award a sole source purchase order to Holohil Systems Limited. The requirement is for 60 XM3CMD-Transmitters, which are radio colla...",,,,dbca6b4a434843e685481ae71fb8ce13,7G--NOTICE OF INTENT TO AWARD A SOLE SOURCE,https://sam.gov/workspace/contract/opp/dbca6b4a434843e685481ae71fb8ce13/view,,2025-12-04 18:10:05
77,J065--Olympus EBUS and EUS Endoscopy Repair and Maintenance at Clement J. Zablocki VA Medical Center,,,,"The Great Lakes Acquisition Center (GLAC) intends to negotiate a sole-source, firm-fixed-price contract with Olympus America, Inc. for the maintenance and repair of EBUS and EUS endoscopes. The con...",,,,aad5a343265b4222929cb41e4e4ed2fa,J065--Olympus EBUS and EUS Endoscopy Repair and Maintenance at Clement J. Zablocki VA Medical Center,https://sam.gov/workspace/contract/opp/aad5a343265b4222929cb41e4e4ed2fa/view,,2025-12-04 18:10:05
78,6515--SUPPLY-HEART VALVE REPAIR SYSTEM- INDIANAPOLIS,,,,The provided solicitation document contains no specific details regarding the products or services being procured. The content consists only of section headers such as 'GENERAL INFORMATION' and 'DE...,,,,04ad0c12a5014921a82770de9979c9c9,6515--SUPPLY-HEART VALVE REPAIR SYSTEM- INDIANAPOLIS,https://sam.gov/workspace/contract/opp/04ad0c12a5014921a82770de9979c9c9/view,,2025-12-04 18:10:05
79,Emergency Sole Source for Non Emergent Ambulance Transport Services for the Fayetteville VAMC,,,,The Fayetteville NC VA Coastal Healthcare System (FNCVACHCS) and its associated clinics require contracted non-emergency ambulance transportation services. The contractor must provide all necessary...,,,,b657ee34339e4cae9599306ba11deecb,Emergency Sole Source for Non Emergent Ambulance Transport Services for the Fayetteville VAMC,https://sam.gov/workspace/contract/opp/b657ee34339e4cae9599306ba11deecb/view,,2025-12-04 18:10:05
80,"ADVANCED HARPOON WEAPONS CONTROL STATION (AHWCS) TECHNICAL MANUALS, DATA AND COMPUTER SOFTWARE",,,,"The Naval Air Systems Command (NAVAIR) intends to award a sole-source, Firm Fixed Price delivery order to The Boeing Company for digital copies of various technical materials. The procurement inclu...",,,,c40e0b5297a646b69b2b2858120d0c38,"ADVANCED HARPOON WEAPONS CONTROL STATION (AHWCS) TECHNICAL MANUALS, DATA AND COMPUTER SOFTWARE",https://sam.gov/workspace/contract/opp/c40e0b5297a646b69b2b2858120d0c38/view,,2025-12-04 18:10:05
81,6525--LX Ultrasound System,Fujifilm Sonosite,"$25,000 - $45,000+ (Est.)",0.87 (Fuzzy: LX Ultrasound System),This is a Request for Information (RFI) for market research to identify small businesses capable of providing a Sonosite LX Ultrasound System for the Loma Linda VA Medical Center. The requirement i...,,,,9b333607163042c2b829915da662cbb3,6525--LX Ultrasound System,https://sam.gov/workspace/contract/opp/9b333607163042c2b829915da662cbb3/view,,2025-12-04 18:10:05
82,"Propellant, Rocket Grade Kerosene (RP1, RP2 and RP2 Special Blend)",Haltermann Solutions,Market Rate (~$15/gal),0.57 (Fuzzy: Rocket Grade Kerosene (RP-1)),"This solicitation is a 100% Small Business Set-Aside for a five-year, firm-fixed-price requirements contract to produce, store, and deliver three types of rocket propellant: RP-1, RP-2, and RP-2 Sp...",,,,cade603139874c358bb33e37b3dd812c,"Propellant, Rocket Grade Kerosene (RP1, RP2 and RP2 Special Blend)",https://sam.gov/workspace/contract/opp/cade603139874c358bb33e37b3dd812c/view,,2025-12-04 18:10:05
83,Operations and Maintenance Services at W. Kerr Scott Reservoir,,,,"This solicitation seeks a contractor to provide comprehensive operations and maintenance support services for the W. Kerr Scott Dam & Reservoir in Wilkesboro, NC. The scope of work is extensive, co...",,,,0d3ab4815f10498c8520f36c2135ec07,Operations and Maintenance Services at W. Kerr Scott Reservoir,https://sam.gov/workspace/contract/opp/0d3ab4815f10498c8520f36c2135ec07/view,,2025-12-04 18:10:05
